0.2,0
0.55,7
0.375,4
0.4625,7
0.41875,6
0.39687500000000003,4
0.4078125,7
0.40234375,7
0.399609375,4
0.40097656249999997,7
0.40029296875,4
0.400634765625,4
0.4008056640625,4
0.40089111328125,4
0.400933837890625,4
0.4009552001953125,7
0.40094451904296874,7
0.4009391784667969,4
0.4009418487548828,4
0.4009431838989258,4
0.4009438514709473,4
0.400944185256958,4
0.4009443521499634,4
0.4009444355964661,7
0.40094439387321473,4
0.4009444147348404,7
0.40094440430402756,7
0.4009443990886211,7
0.4009443964809179,7
0.4009443951770663,7
0.4009443945251405,4
0.40094439485110345,7
0.400944394688122,4
0.4009443947696127,7
0.40094439472886734,7
0.40094439470849463,4
0.400944394718681,7
0.40094439471358784,7
0.40094439471104126,4
0.4009443947123146,7
0.4009443947116779,4
0.4009443947119962,7
0.40094439471183707,4
0.4009443947119167,7
0.4009443947118769,7
0.400944394711857,7
0.40094439471184706,7
0.40094439471184207,4
0.40094439471184457,4
0.4009443947118458,7
0.4009443947118452,7
0.40094439471184484,7
0.4009443947118447,4
0.40094439471184473,4
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
0.4009443947118448,7
